quality,psnr,bpp
1.0,25.626526370832188,0.15066708035991314
2.0,25.62815119824851,0.15066708035991314
3.0,25.950850001739244,0.1558796152652808
4.0,27.51482396464491,0.16605646912814148
5.0,28.72106559036565,0.17573689109525287
6.0,29.69365114769974,0.18467266521874032
7.0,30.434970650699178,0.1924914675767918
8.0,31.05159979852896,0.20527458889233632
9.0,31.618605513027845,0.2173130623642569
10.0,32.07433395421458,0.2274899162271176
11.0,32.528195622083416,0.23456407074154514
12.0,32.8777337616135,0.24238287309959666
13.0,33.23856423829768,0.2602544213465715
14.0,33.56633297726735,0.26286068879925534
15.0,33.86140588622028,0.2660874961216258
16.0,34.12002373798241,0.2796152652807943
17.0,34.37105660187589,0.3118833385044989
18.0,34.66490730534252,0.3156065777226187
19.0,34.88903290421275,0.31796462922742785
20.0,35.17175327140521,0.31995035681042505
21.0,35.335983107598295,0.32168786844554764
22.0,35.48948539234735,0.32665218740304064
23.0,35.61126709441998,0.3347192057089668
24.0,35.761061681569174,0.3525907539559417
25.0,35.865140441277305,0.39416692522494573
26.0,36.182299235273604,0.41824387216878683
27.0,36.47852521716639,0.42072603164753336
28.0,36.73839846299566,0.4232081911262799
29.0,36.90183138975477,0.4244492708656531
30.0,37.120040292593,0.4289171579273968
31.0,37.25616885374266,0.4318957493018927
32.0,37.43547951889604,0.43338504498914054
33.0,37.6057646906325,0.43537077257213774
34.0,37.66366603011926,0.43636363636363634
35.0,37.7438426311561,0.44008687558175613
36.0,37.8404492813726,0.4431895749301893
37.0,37.87436484660088,0.44604405833074773
38.0,37.99199109854134,0.45125659323611544
39.0,38.079732206040916,0.4536146447409246
40.0,38.0972865717029,0.4539869686627366
41.0,38.18491748164271,0.45708966801116974
42.0,38.2105752524907,0.45982004343779087
43.0,38.25597265011385,0.4614334470989761
44.0,38.29531599541454,0.47247905677939805
45.0,38.310232342362085,0.48501396214706793
46.0,38.34765682899948,0.5031337263419174
47.0,38.35384415366717,0.5143034439962768
48.0,38.39574229405664,0.5490536766987278
49.0,38.45672383045343,0.6330747750542972
50.0,38.53621596826693,0.6564070741545144
51.0,38.70947587125463,0.6639776605646913
52.0,39.28697343888126,0.6988520012410797
53.0,39.59073130098864,0.7137449581135588
54.0,39.95790113084999,0.7141172820353707
55.0,40.34848268896486,0.7163512255662426
56.0,40.80724032802625,0.7194539249146757
57.0,41.19415335213284,0.7229289481849209
58.0,41.66417860759662,0.7266521874030406
59.0,41.965903458691656,0.7282655910642258
60.0,42.36067931346711,0.7281414830902886
61.0,42.90763206118587,0.7311200744647843
62.0,43.27408697311825,0.7339745578653428
63.0,43.76416521462224,0.7384424449270865
64.0,44.112394371664934,0.7427862240148929
65.0,44.556919435923376,0.7542041576171269
66.0,44.989339214498486,0.7596649084703693
67.0,45.501170871009634,0.7686006825938566
68.0,46.3027244211214,0.7771641327955321
69.0,46.97270095608399,0.783245423518461
70.0,48.10788954150007,0.7864722308408315
71.0,49.102093954406804,0.7930499534595098
72.0,50.10392586050362,0.7937946013031337
73.0,51.34864635826187,0.8008687558175612
74.0,61.433715303708695,0.8062053986968662
75.0,68.37753369411351,0.8062053986968662
76.0,55.16690199098417,0.8109215017064847
77.0,51.39311400098579,0.819857275829972
78.0,50.3560337623359,0.8346261247285138
79.0,49.59150458547134,0.8385975798945082
80.0,49.196300259911645,0.8505119453924914
81.0,48.644358957164684,0.8626745268383493
82.0,48.24833069868394,0.8815389388768229
83.0,48.11077234599958,0.9524045919950357
84.0,48.854883405258995,1.0037852932050884
85.0,50.357721063658275,1.0255041886441203
86.0,53.558097227573846,1.0654669562519392
87.0,55.25321697033095,1.0755197021408625
88.0,55.67681019094246,1.0973627055538318
89.0,53.72316792522427,1.1059261557555073
90.0,52.6297158986334,1.1417933602233943
91.0,55.0212586649786,1.1587961526528079
92.0,55.533689449986255,1.1959044368600682
93.0,56.06843257730439,1.3270865653118213
94.0,57.517326988334204,1.4389078498293515
95.0,58.67029478232679,1.5113869066087495
96.0,59.44034415312046,1.59118833385045
97.0,60.29084595023769,1.7100837728824076
98.0,60.9979602935305,1.7676698727893267
99.0,61.277986778140274,2.080546075085324
100.0,62.23736337505834,2.406577722618678
