quality,psnr,bpp
1.0,21.86082202070391,0.19412249382037902
2.0,21.86616939351529,0.19412249382037902
3.0,22.37058840151674,0.20829442460862402
4.0,23.46841791608647,0.23444108761329305
5.0,24.313721921825547,0.26333424883273826
6.0,25.085973472569197,0.291018950837682
7.0,25.597979715595468,0.31277121669870916
8.0,26.07693435954561,0.33716012084592145
9.0,26.472548677850295,0.36012084592145016
10.0,26.77817396089854,0.38538862949739083
11.0,27.157840560659974,0.4039549574292777
12.0,27.41610414988243,0.4160395495742928
13.0,27.756093271254848,0.45646800329579784
14.0,27.990546961133937,0.466355396868992
15.0,28.181479741064592,0.47415545179895635
16.0,28.327204854859684,0.49414995880252677
17.0,28.563793943655526,0.5505081021697336
18.0,28.858662446357968,0.5576489975281516
19.0,29.06842188477427,0.5646800329579785
20.0,29.240922827024754,0.5710519088162592
21.0,29.37080433410685,0.575226586102719
22.0,29.49380220473868,0.5851139796759132
23.0,29.587312807005645,0.5958802526778357
24.0,29.66901551513277,0.6173029387530898
25.0,29.820021670723413,0.6945344685525955
26.0,30.13441621886631,0.7272727272727273
27.0,30.377969781567707,0.73386432298819
28.0,30.610228352800135,0.7393573194177424
29.0,30.785730058330234,0.7435319967042021
30.0,30.93375691158517,0.7558363087063994
31.0,31.089175862902273,0.7618786047789069
32.0,31.220532885984305,0.7640758033507278
33.0,31.38178873961312,0.7713265586377369
34.0,31.461275128875176,0.774073056852513
35.0,31.527511876215595,0.7818731117824773
36.0,31.61345440260586,0.788244987640758
37.0,31.666845776691854,0.7945070035704477
38.0,31.758500167352388,0.807140895358418
39.0,31.820871869891896,0.8149409502883823
40.0,31.85397996042155,0.8152705300741554
41.0,31.919734261917707,0.823619884647075
42.0,31.94845194655536,0.8266959626476242
43.0,31.980456484510633,0.828453721505081
44.0,32.00911225340785,0.8413073331502334
45.0,32.01569853052996,0.8541609447953858
46.0,32.02549874472083,0.8694314748695413
47.0,32.02553968617167,0.8803076078000549
48.0,32.03684844193485,0.9299642955232079
49.0,32.048632108175546,1.0405932436143916
50.0,32.216472161099944,1.1271628673441363
51.0,32.50215661106616,1.1563856083493547
52.0,32.932240798146466,1.1936281241417193
53.0,33.28422050642004,1.2114254325734688
54.0,33.67968515491755,1.2135127712166986
55.0,34.07309625866959,1.2195550672892062
56.0,34.50298704759706,1.2228508651469376
57.0,34.93859328484251,1.2312002197198573
58.0,35.37424594587851,1.2399890140071408
59.0,35.79014848232076,1.2431749519362811
60.0,36.23570540455895,1.245042570722329
61.0,36.74922122631604,1.247679209008514
62.0,37.196567518566795,1.2538313650096127
63.0,37.70521934952868,1.2629497390826696
64.0,38.06797682531231,1.2692117550123592
65.0,38.51235153925718,1.2856907443010162
66.0,38.96981502539858,1.301730293875309
67.0,39.663478713823736,1.3200769019500138
68.0,40.57114486098263,1.3402911288107662
69.0,41.423640188642864,1.3488602032408679
70.0,42.61334276911998,1.3550123592419665
71.0,44.013926989868175,1.3664377918154353
72.0,45.569968542745976,1.3747871463883548
73.0,47.43481764209521,1.3855534193902774
74.0,54.639701763107176,1.3967591321065642
75.0,63.730001067814364,1.3976380115352924
76.0,50.90977192183068,1.4074155451798955
77.0,46.91970908538187,1.4230156550398243
78.0,45.557584511214316,1.4467453996154902
79.0,44.40287653182692,1.460148310903598
80.0,43.59719603282913,1.4823400164789893
81.0,43.127920156352374,1.5025542433397419
82.0,42.47035841383336,1.5212304312002196
83.0,41.93113674910738,1.6277945619335348
84.0,42.99755203576411,1.7454545454545454
85.0,45.055978375233174,1.7744575666025817
86.0,48.1431665549791,1.8523482559736335
87.0,52.30069421711307,1.8728920626201593
88.0,51.71445063133636,1.90760780005493
89.0,48.21322724082124,1.9233177698434496
90.0,46.783030700294354,1.9823125514968416
91.0,51.03412675103022,2.0179071683603405
92.0,52.411774643992345,2.056907443010162
93.0,50.36881715472181,2.295633067838506
94.0,53.737585107095605,2.4695413347981323
95.0,55.19661053746024,2.5620433946717935
96.0,55.54888728592529,2.6973908266959628
97.0,57.00911461613549,2.9249107388080198
98.0,58.71464401180851,3.0201592968964572
99.0,60.45819501265382,3.3763251853886294
100.0,61.43724403533113,3.6932710793737984
