quality,psnr,bpp
1.0,22.497349569273698,0.16767062724509532
2.0,22.50250210971343,0.16778115501519758
3.0,22.88339270129798,0.17806023763470571
4.0,23.77672966743141,0.19673943078198397
5.0,24.482188916473632,0.21972920696324952
6.0,25.047604468732352,0.23896103896103896
7.0,25.483202283961532,0.26095606521138437
8.0,25.907606589832028,0.28350373031224096
9.0,26.224870553605683,0.3071566731141199
10.0,26.480303157008954,0.3331306990881459
11.0,26.752186721474196,0.351257253384913
12.0,26.956960379839472,0.3644100580270793
13.0,27.217629158492787,0.4098369715390992
14.0,27.43058733403128,0.4158054711246201
15.0,27.608156798667455,0.42011605415860737
16.0,27.745852714165608,0.44089527493782815
17.0,27.943739999767846,0.5071014092290688
18.0,28.17160401666424,0.5128488532743852
19.0,28.329115283779874,0.5187068250898038
20.0,28.482145538786177,0.523017408123791
21.0,28.5900742351609,0.5271069356175739
22.0,28.68412131266218,0.5360596849958552
23.0,28.753453103661837,0.5439071566731141
24.0,28.819551579202567,0.5695495993368334
25.0,28.94288420473972,0.6637192594639403
26.0,29.211281708881536,0.7081514230450401
27.0,29.419417698264656,0.712793589389334
28.0,29.60646888127712,0.7186515612047527
29.0,29.741907489306932,0.7201989499861841
30.0,29.884070278471626,0.7302569770654878
31.0,30.01096274815914,0.7383255042829511
32.0,30.135040580270243,0.7427466150870407
33.0,30.257366759291013,0.7444045316385742
34.0,30.320620987678172,0.7467256148107212
35.0,30.38580438058868,0.7528046421663442
36.0,30.451706627037275,0.7584415584415585
37.0,30.48633529303399,0.7636363636363637
38.0,30.561151544578593,0.7785576126001658
39.0,30.609978247540006,0.783310306714562
40.0,30.640518339373116,0.7861840287372203
41.0,30.694251643786032,0.7915998894722299
42.0,30.712676100695123,0.7938104448742747
43.0,30.743846675189342,0.7961315280464216
44.0,30.761177867619175,0.811163304780326
45.0,30.76761703025342,0.8250898038132081
46.0,30.77780912601049,0.8497374965460072
47.0,30.774712035958753,0.8731693838076817
48.0,30.788275236646708,0.9367228516164686
49.0,30.83071326796408,1.1126830616192318
50.0,31.01104576394267,1.2421110804089528
51.0,31.316977667852015,1.2857695495993369
52.0,31.76012094081143,1.3453440176844431
53.0,32.112184212946474,1.358717877866814
54.0,32.50485782955478,1.361038961038961
55.0,32.900667520318216,1.3650179607626416
56.0,33.337797108184645,1.368444321635811
57.0,33.76544894425792,1.3746338767615363
58.0,34.21206238302703,1.3815971262779774
59.0,34.63586772564768,1.3841392649903288
60.0,35.09133286325659,1.3857971815418624
61.0,35.61886752495711,1.3905498756562586
62.0,36.098515716601526,1.396739430781984
63.0,36.6636127926554,1.403702680298425
64.0,37.10896403555932,1.4105554020447637
65.0,37.6088745084837,1.4284609008013263
66.0,38.17826558521884,1.4396242055816524
67.0,38.93338416621275,1.4637192594639403
68.0,39.857339463207104,1.4863774523348992
69.0,40.769999474306424,1.4920143686101133
70.0,42.12638935774813,1.50074606244819
71.0,43.575139712170014,1.5131251726996409
72.0,45.28373861239602,1.5189831445150594
73.0,47.28897854766356,1.529483282674772
74.0,54.062085313289465,1.5404255319148936
75.0,63.467729838686246,1.5402044763746892
76.0,50.90635576728382,1.5488256424426636
77.0,46.6720526440792,1.5618679193147278
78.0,45.0658570694723,1.586957723127936
79.0,43.766000172611975,1.5987841945288754
80.0,42.73509960515576,1.6194528875379939
81.0,42.073859973819445,1.636695219673943
82.0,41.323619554994664,1.664437689969605
83.0,40.71854500916247,1.806465874550981
84.0,41.88666879101149,1.9730312240950538
85.0,44.03482631108798,2.009284332688588
86.0,47.35135915437458,2.0903011881735285
87.0,51.55212729060368,2.1100856590218293
88.0,51.16432631587679,2.1497651284885326
89.0,47.197806323777854,2.163912683061619
90.0,45.685909771745045,2.2290135396518376
91.0,50.18291349087464,2.2670350925670073
92.0,51.76586090214818,2.3126830616192318
93.0,49.2162779237042,2.626802984249793
94.0,52.73891209436826,2.8323846366399557
95.0,54.361616781513966,2.933628074053606
96.0,54.656842809571906,3.0800773694390715
97.0,56.14842730898203,3.3547388781431335
98.0,57.927433545173415,3.444155844155844
99.0,59.872259199173314,3.7974025974025976
100.0,60.69879597207391,4.140812379110251
