quality,psnr,bpp
1.0,20.945518488284073,0.19091796875
2.0,20.947354502770104,0.19091796875
3.0,21.41758744248107,0.208740234375
4.0,22.428917790842572,0.239501953125
5.0,23.17989699000471,0.2747802734375
6.0,23.821034800377497,0.3099365234375
7.0,24.32791205929499,0.3411865234375
8.0,24.77129601367592,0.3768310546875
9.0,25.2021964248444,0.409912109375
10.0,25.519730411237838,0.4483642578125
11.0,25.838109353427594,0.471923828125
12.0,26.06706289388274,0.4918212890625
13.0,26.381924728050308,0.5528564453125
14.0,26.62899828073182,0.5614013671875
15.0,26.81874693038331,0.568115234375
16.0,26.98574196679086,0.593994140625
17.0,27.194224728718893,0.6732177734375
18.0,27.452532311773584,0.6826171875
19.0,27.637317742095313,0.69091796875
20.0,27.795155631809905,0.6964111328125
21.0,27.918438562464022,0.702880859375
22.0,28.026436443066892,0.71630859375
23.0,28.10886539937661,0.72412109375
24.0,28.18432678451571,0.7542724609375
25.0,28.298569475104728,0.8583984375
26.0,28.58594200520763,0.906494140625
27.0,28.81050385458526,0.91650390625
28.0,29.028607869366425,0.9241943359375
29.0,29.190045356876464,0.9290771484375
30.0,29.3464514324819,0.9425048828125
31.0,29.485950997793637,0.9503173828125
32.0,29.619599836691876,0.9541015625
33.0,29.754885321857824,0.961181640625
34.0,29.824317124566377,0.9635009765625
35.0,29.888382206872045,0.9730224609375
36.0,29.96077898312764,0.98193359375
37.0,29.999984101804866,0.9874267578125
38.0,30.090257433098504,1.005615234375
39.0,30.144155349173964,1.014892578125
40.0,30.173223999680356,1.0164794921875
41.0,30.232986963730323,1.021728515625
42.0,30.251325867726916,1.0262451171875
43.0,30.276076927512534,1.028076171875
44.0,30.291334915144162,1.039794921875
45.0,30.301659118801936,1.0499267578125
46.0,30.312575185032067,1.064697265625
47.0,30.316071279309256,1.083984375
48.0,30.33178087354754,1.1446533203125
49.0,30.380378009272597,1.287109375
50.0,30.566456103441308,1.4114990234375
51.0,30.84503059026085,1.4600830078125
52.0,31.280850182908218,1.510009765625
53.0,31.611237478394543,1.5267333984375
54.0,32.01649670708196,1.5343017578125
55.0,32.421416318042766,1.538330078125
56.0,32.871526138288345,1.54638671875
57.0,33.296173914688424,1.5550537109375
58.0,33.73908668065023,1.5634765625
59.0,34.16841201522331,1.568115234375
60.0,34.621050089108245,1.570068359375
61.0,35.13485117072353,1.57666015625
62.0,35.58843608213446,1.58203125
63.0,36.13196866739984,1.59033203125
64.0,36.55979898650904,1.599853515625
65.0,37.0181688293756,1.622802734375
66.0,37.55835234213359,1.640869140625
67.0,38.28919496312591,1.66748046875
68.0,39.122077218701364,1.6923828125
69.0,40.01556777161972,1.70263671875
70.0,41.34920171621533,1.7176513671875
71.0,42.743943079888815,1.734130859375
72.0,44.40696464796507,1.7431640625
73.0,46.3427618380235,1.76123046875
74.0,53.811455941428875,1.7738037109375
75.0,60.158241502297386,1.7738037109375
76.0,50.309229634453885,1.784912109375
77.0,45.8671318385474,1.804443359375
78.0,44.3986789680746,1.8345947265625
79.0,43.115241007822334,1.8543701171875
80.0,42.12332801880997,1.8797607421875
81.0,41.55392123091516,1.9014892578125
82.0,40.82388849928112,1.9310302734375
83.0,40.295146622117734,2.05517578125
84.0,41.33044388369925,2.222900390625
85.0,43.389759218921064,2.2667236328125
86.0,46.503580335045676,2.3665771484375
87.0,50.45262997705908,2.4024658203125
88.0,50.35643183523273,2.4554443359375
89.0,46.64612748265835,2.46875
90.0,45.140496291066114,2.5458984375
91.0,49.156499373626545,2.5933837890625
92.0,51.01840190451617,2.6375732421875
93.0,48.54467081939986,2.97802734375
94.0,51.94289419881038,3.2003173828125
95.0,52.736301044127416,3.33837890625
96.0,53.34345167625311,3.50146484375
97.0,54.8012562514844,3.8114013671875
98.0,56.65159220328878,3.9248046875
99.0,58.98616598063874,4.31201171875
100.0,60.7652727528917,4.647216796875
