quality,psnr,bpp
1.0,23.809459848849407,0.18187265917602996
2.0,23.812308550335842,0.18202247191011237
3.0,24.357810009483607,0.19295880149812733
4.0,25.50775420473299,0.21168539325842697
5.0,26.526569084537954,0.2292134831460674
6.0,27.23530529398176,0.24958801498127342
7.0,27.930237791463398,0.26636704119850185
8.0,28.44390292521431,0.28299625468164796
9.0,28.842172168164932,0.300374531835206
10.0,29.2281344357688,0.31715355805243445
11.0,29.51182975890381,0.33273408239700375
12.0,29.854345135835366,0.3492134831460674
13.0,30.131688215643635,0.36599250936329586
14.0,30.385193842692686,0.38157303370786516
15.0,30.665573834956234,0.39685393258426965
16.0,30.937335534449765,0.4118352059925094
17.0,31.14968243600324,0.4250187265917603
18.0,31.377182982665133,0.4431460674157303
19.0,31.581299940714345,0.45707865168539324
20.0,31.7778284365303,0.469812734082397
21.0,31.968273528087373,0.48254681647940073
22.0,32.16897929925702,0.4970786516853933
23.0,32.32966439146919,0.5123595505617977
24.0,32.499127034696514,0.5229962546816479
25.0,32.64377934871622,0.5342322097378277
26.0,32.777587369953636,0.5465168539325843
27.0,32.92071393187362,0.5565543071161049
28.0,33.05864728654478,0.567940074906367
29.0,33.16432605112213,0.5770786516853933
30.0,33.27589958286332,0.589063670411985
31.0,33.39872321116015,0.6011985018726592
32.0,33.52683723570226,0.6118352059925094
33.0,33.6579832118617,0.6254681647940075
34.0,33.735673029745016,0.6316104868913858
35.0,33.864838195049316,0.6455430711610487
36.0,34.0068840541107,0.6570786516853933
37.0,34.072408087177685,0.6614232209737828
38.0,34.185814595771674,0.6753558052434457
39.0,34.27459026687282,0.6831460674157304
40.0,34.31993348715961,0.6874906367041198
41.0,34.45932523239537,0.7042696629213483
42.0,34.51918657544993,0.7108614232209738
43.0,34.6182127032955,0.7180524344569288
44.0,34.72759556135396,0.7322846441947566
45.0,34.79716498606314,0.7382771535580525
46.0,34.90766193183614,0.7484644194756555
47.0,34.97084478209874,0.7523595505617977
48.0,35.03401558500288,0.7634456928838951
49.0,35.14392425078165,0.7785767790262172
50.0,35.19396335917299,0.7800749063670412
51.0,35.23594124908909,0.7841198501872659
52.0,35.354235108145524,0.8010486891385767
53.0,35.42050187973102,0.8119850187265918
54.0,35.511281949812044,0.817378277153558
55.0,35.59918482094522,0.8272659176029963
56.0,35.69749163610068,0.8370037453183521
57.0,35.789267435690874,0.8504868913857678
58.0,35.89289442801546,0.8629213483146068
59.0,35.96177935296503,0.8704119850187266
60.0,36.05358774463532,0.8797003745318352
61.0,36.1515687963168,0.8948314606741573
62.0,36.24861515227558,0.9078651685393259
63.0,36.35842258192,0.9225468164794007
64.0,36.44114139405579,0.9312359550561797
65.0,36.56606079093983,0.9502621722846442
66.0,36.68290496666216,0.9619475655430711
67.0,36.785385624985246,0.9761797752808988
68.0,36.92603788389457,0.9965543071161048
69.0,37.02559375482481,1.0110861423220974
70.0,37.172843500217986,1.0308614232209738
71.0,37.301841021346945,1.0495880149812733
72.0,37.41909526545616,1.0639700374531835
73.0,37.55578796846175,1.0934831460674157
74.0,37.74005057117199,1.1258426966292134
75.0,37.84710953453528,1.1318352059925094
76.0,38.05888977181442,1.1570037453183522
77.0,38.28719107509148,1.1944569288389513
78.0,38.45614772680292,1.227565543071161
79.0,38.6385578424781,1.2506367041198503
80.0,38.84850458236943,1.2889887640449438
81.0,39.1202631927258,1.3294382022471911
82.0,39.334937791728606,1.36
83.0,39.589609029593596,1.4193258426966293
84.0,39.855961296270316,1.4615730337078652
85.0,40.12091843299329,1.501123595505618
86.0,40.50279610802577,1.5784269662921349
87.0,40.81278895897839,1.6280149812734082
88.0,41.21376513731487,1.709812734082397
89.0,41.58714514394957,1.7805243445692884
90.0,42.073779351624054,1.892134831460674
91.0,42.56105161653815,1.981123595505618
92.0,43.14403337779402,2.0662172284644194
93.0,43.809672136139724,2.249288389513109
94.0,44.61845902642441,2.4647191011235954
95.0,45.54957177918733,2.6999250936329586
96.0,46.82114497163427,3.0080898876404496
97.0,48.37846539995422,3.3869662921348316
98.0,51.268525998723135,3.851835205992509
99.0,57.520997306739936,4.383220973782771
100.0,60.95328848470495,4.706816479400749
