quality,psnr,bpp
1.0,21.85734781867972,0.20526458616010854
2.0,21.865924494585563,0.20591587516960652
3.0,22.58229503149905,0.23001356852103122
4.0,23.875262108225623,0.2662686567164179
5.0,25.031944836491814,0.30241519674355494
6.0,25.939327848679792,0.3307462686567164
7.0,26.618577499573153,0.35951153324287655
8.0,27.277060722445032,0.3901221166892809
9.0,27.787507245532083,0.4194301221166893
10.0,28.27882831382653,0.4528629579375848
11.0,28.779898195884623,0.47370420624151965
12.0,29.161243660080313,0.4912890094979647
13.0,29.634407130282288,0.5348168249660787
14.0,30.020744492642496,0.5429579375848033
15.0,30.278279111083208,0.5506648575305292
16.0,30.52652966860951,0.5718317503392131
17.0,30.807695437369045,0.6303392130257802
18.0,31.185000430787085,0.6376119402985074
19.0,31.448888467344396,0.64640434192673
20.0,31.70457611295024,0.652483039348711
21.0,31.891935799908527,0.6604070556309363
22.0,32.08410380930068,0.6747354138398914
23.0,32.22682597745071,0.6813568521031208
24.0,32.35787837266793,0.7056716417910448
25.0,32.48921656984595,0.76797829036635
26.0,32.82908475868394,0.8016282225237449
27.0,33.107223655576384,0.8090094979647219
28.0,33.37155208890984,0.8148710990502035
29.0,33.542613608735444,0.8205156037991859
30.0,33.72733373653128,0.8311533242876527
31.0,33.920484503604285,0.8405970149253731
32.0,34.08748512480498,0.847652645861601
33.0,34.30448561971592,0.8531886024423337
34.0,34.373150316250076,0.8543826322930801
35.0,34.46184215206139,0.8644776119402985
36.0,34.561720100152385,0.8734871099050203
37.0,34.60743873276067,0.8765264586160109
38.0,34.73793192039481,0.8957394843962008
39.0,34.81786048955694,0.9001899592944369
40.0,34.85932229525963,0.903663500678426
41.0,34.942638061556764,0.9109362279511534
42.0,34.97520708191536,0.9135413839891452
43.0,35.01053220451808,0.9166892808683853
44.0,35.04339924891743,0.9283039348710991
45.0,35.051488274145576,0.9400271370420624
46.0,35.07124386234778,0.954898236092266
47.0,35.06262661968679,0.973785617367707
48.0,35.08555635539279,1.0213297150610583
49.0,35.13144845286133,1.1289009497964722
50.0,35.258348479424534,1.1810040705563094
51.0,35.47832005299195,1.199674355495251
52.0,36.032268279719034,1.2450474898236092
53.0,36.34289211014091,1.2569877883310718
54.0,36.75645940507284,1.2599185888738127
55.0,37.1198458646967,1.2628493894165536
56.0,37.56956740546132,1.2694708276797828
57.0,37.96680385461207,1.276417910447761
58.0,38.41331965557814,1.2887924016282226
59.0,38.74913120729073,1.2916146540027138
60.0,39.15652474741391,1.2933514246947082
61.0,39.675826407423195,1.3000814111261871
62.0,40.11543549458231,1.3057259158751695
63.0,40.55178799092125,1.3169063772048846
64.0,40.898096419743794,1.3243962008141112
65.0,41.32196517494453,1.3432835820895523
66.0,41.738088203515744,1.3565264586160108
67.0,42.31903354500953,1.3717232021709633
68.0,43.09173316525917,1.3941926729986431
69.0,43.71817005292318,1.4026594301221167
70.0,44.80491182754747,1.4138398914518318
71.0,45.85361056099971,1.4269742198100408
72.0,47.170480730112104,1.434246947082768
73.0,48.580724708651715,1.4500949796472185
74.0,57.07974767800407,1.4645318860244234
75.0,65.64604671787906,1.4645318860244234
76.0,52.50747137096315,1.4746268656716417
77.0,48.407619447967754,1.4911261872455903
78.0,47.48033497677001,1.5191316146540028
79.0,46.65641068887037,1.5330257801899594
80.0,46.16659308196664,1.557774762550882
81.0,45.758695806614995,1.5768792401628222
82.0,45.25239145341213,1.6028222523744913
83.0,45.00927127400229,1.7248303934871099
84.0,45.92663546536614,1.8141655359565807
85.0,47.619042681249056,1.8474898236092265
86.0,50.45456350402587,1.920651289009498
87.0,53.010066609743646,1.9455088195386703
88.0,53.127261963084244,1.9843690637720488
89.0,50.44401102782394,2.013459972862958
90.0,49.69905922216546,2.075440976933514
91.0,52.80943343037273,2.107245590230665
92.0,53.59426016018435,2.152293080054274
93.0,52.98891366141174,2.391424694708277
94.0,55.044276376708765,2.573459972862958
95.0,56.220459052973126,2.6884124830393485
96.0,56.66615728015758,2.830067842605156
97.0,58.23879365115427,3.006784260515604
98.0,59.62960551871501,3.0801628222523747
99.0,60.28204793664247,3.3950610583446403
100.0,60.9700902947261,3.7265671641791043
