quality,psnr,bpp
1.0,25.168640195350726,0.15545142143080287
2.0,25.17036497573891,0.15545142143080287
3.0,25.570838440277655,0.1633239612621056
4.0,26.68208160367373,0.17544517338331772
5.0,27.891212322971242,0.19144017494532958
6.0,28.84404050297515,0.20181193377069664
7.0,29.525045677487746,0.2139331458919088
8.0,30.197925028643922,0.22880349890659168
9.0,30.75647496398978,0.24254920337394564
10.0,31.248582573489774,0.2590440487347704
11.0,31.680548600782306,0.269165885660731
12.0,31.958953907549997,0.2801624492346142
13.0,32.402566464700925,0.30527960012496097
14.0,32.76628814660205,0.3077788191190253
15.0,33.04640890676327,0.31252733520774756
16.0,33.341054558740794,0.32539831302717903
17.0,33.602424026014994,0.3595126522961575
18.0,33.95360995911589,0.36313651983755074
19.0,34.153621011392445,0.366135582630428
20.0,34.40720030032753,0.3691346454233052
21.0,34.564148537008116,0.37213370821618247
22.0,34.73334695343557,0.3773820681037176
23.0,34.84616367093152,0.3831302717900656
24.0,35.00403239845955,0.3995001562011871
25.0,35.11520201141331,0.44336144954701656
26.0,35.43132163042761,0.46672914714151825
27.0,35.740124113982255,0.4693533270852858
28.0,35.99274339114891,0.4726023117775695
29.0,36.156163577094894,0.47435176507341453
30.0,36.34171705511214,0.4808497344579819
31.0,36.50065401255339,0.48409871915026553
32.0,36.715904257164226,0.4868478600437363
33.0,36.91935327354322,0.4884723523898782
34.0,36.985612949807766,0.48934707903780067
35.0,37.060225218388,0.49409559512652296
36.0,37.16260987968808,0.4980943455170259
37.0,37.19547633655385,0.5005935645110903
38.0,37.32422210174944,0.508466104342393
39.0,37.406186740800024,0.5125898156825992
40.0,37.42961097112151,0.5127147766323024
41.0,37.507157453663396,0.5184629803186505
42.0,37.53581650508056,0.5192127460168697
43.0,37.574394781446344,0.5205873164636051
44.0,37.614300471837,0.5303342705404561
45.0,37.623549712234514,0.5430802874101843
46.0,37.6551781255875,0.5583255232739769
47.0,37.66013618334013,0.5718213058419244
48.0,37.69751849338156,0.610059356451109
49.0,37.74791505408022,0.6981568259918776
50.0,37.85764513819646,0.7240237425804437
51.0,38.0543894987267,0.7323961262105592
52.0,38.624139937070076,0.7726335520149953
53.0,38.95019383672021,0.7877538269290847
54.0,39.322926546493015,0.7888784754764137
55.0,39.70679946635674,0.7911277725710716
56.0,40.14738058628153,0.7952514839112778
57.0,40.537181865795766,0.7996251171508904
58.0,41.00866298558651,0.8049984379881288
59.0,41.31908379605104,0.8073726960324898
60.0,41.728200335713375,0.8078725398313027
61.0,42.27455795508888,0.8117463292721024
62.0,42.653010433359455,0.8167447672602312
63.0,43.12407322430207,0.8204935957513277
64.0,43.430606268873504,0.8246173070915339
65.0,43.87022601247098,0.8357388316151203
66.0,44.28439957871062,0.8426116838487973
67.0,44.78957128297536,0.8529834426741644
68.0,45.61566431601604,0.8644798500468603
69.0,46.25391400844346,0.8691034051858794
70.0,47.34861208307527,0.8744767260231178
71.0,48.46150963250252,0.8830990315526398
72.0,49.48658626663903,0.8830990315526398
73.0,50.720644578403515,0.8935957513277101
74.0,60.87534081580215,0.9002186816619806
75.0,70.19512958602336,0.9002186816619806
76.0,54.58597477137669,0.9060918462980319
77.0,50.76383984298989,0.9157138394251796
78.0,49.801885357155065,0.9312089971883787
79.0,48.966551927379854,0.935457669478288
80.0,48.55556401280198,0.9500781005935645
81.0,48.044895002096375,0.9610746641674477
82.0,47.629994815595545,0.9789440799750078
83.0,47.47204782599317,1.056419868791003
84.0,48.311427894277095,1.1197750702905342
85.0,49.831288481023144,1.1435176507341456
86.0,52.930806558192074,1.1903780068728522
87.0,54.830243071837,1.2013745704467353
88.0,55.17030939337496,1.226366760387379
89.0,53.00602525882727,1.2354889097157138
90.0,51.99902895236677,1.273976882224305
91.0,54.75413738452047,1.291221493283349
92.0,55.23146647486413,1.327960012496095
93.0,55.60211413044652,1.4779131521399562
94.0,57.02678953077211,1.5997500781005936
95.0,58.36995078179494,1.679725085910653
96.0,58.94219729256886,1.7815682599187754
97.0,59.75252980166105,1.9016557325835677
98.0,60.450174662629415,1.9818806622930334
99.0,61.067116344588605,2.3119025304592316
100.0,61.93210205431512,2.624179943767573
