quality,psnr,bpp
1.0,25.812086989647508,0.15342465753424658
2.0,25.812894878639483,0.15342465753424658
3.0,26.197586693468303,0.15965130759651308
4.0,27.963218838280966,0.1676214196762142
5.0,29.203685646526715,0.17783312577833127
6.0,30.16702839497057,0.18891656288916564
7.0,31.003212734629997,0.19838107098381072
8.0,31.580458886557714,0.20971357409713573
9.0,32.253292190288,0.22042341220423411
10.0,32.85323493509571,0.2339975093399751
11.0,33.37577878636719,0.24072229140722293
12.0,33.71908286840297,0.24844333748443337
13.0,34.18318571094516,0.26625155666251554
14.0,34.49600977242798,0.2694894146948941
15.0,34.8808431426831,0.2729763387297634
16.0,35.13265573412228,0.2850560398505604
17.0,35.469202302901024,0.310585305105853
18.0,35.844933693808116,0.3153175591531756
19.0,36.06166313360008,0.3175591531755915
20.0,36.36995411657513,0.32054794520547947
21.0,36.497789695476335,0.3230386052303861
22.0,36.69224474552599,0.3278953922789539
23.0,36.819200945021905,0.3361145703611457
24.0,36.989565927103726,0.35105853051058533
25.0,37.13459482815928,0.38430884184308844
26.0,37.43242766284894,0.40572851805728516
27.0,37.74869980720563,0.40797011207970113
28.0,38.0642453326189,0.41183063511830637
29.0,38.223816482489006,0.41344956413449563
30.0,38.4307280024334,0.41643835616438357
31.0,38.62923828335142,0.4202988792029888
32.0,38.82056994345691,0.42179327521793275
33.0,39.065058319263144,0.42403486924034867
34.0,39.13407695023014,0.424906600249066
35.0,39.25546961880039,0.42839352428393523
36.0,39.34959730476605,0.43100871731008716
37.0,39.38602695163895,0.4336239103362391
38.0,39.52653777476105,0.4393524283935243
39.0,39.6399843378011,0.4430884184308842
40.0,39.664099742404105,0.44333748443337484
41.0,39.75491136528528,0.449439601494396
42.0,39.7877171974453,0.450186799501868
43.0,39.830310694657804,0.45143212951432127
44.0,39.88387096937635,0.4656288916562889
45.0,39.905434614981004,0.47870485678704855
46.0,39.95990441515843,0.4946450809464508
47.0,39.9597086962997,0.5049813200498132
48.0,40.022040844071924,0.5367372353673724
49.0,40.11928987960515,0.6104607721046077
50.0,40.174697653731066,0.6225404732254047
51.0,40.291903472828274,0.6271481942714819
52.0,40.92608255593254,0.659651307596513
53.0,41.24271707195608,0.67546699875467
54.0,41.56494721416048,0.6769613947696139
55.0,41.9291480064004,0.6798256537982565
56.0,42.36181313879655,0.6824408468244084
57.0,42.719835560334005,0.6851805728518058
58.0,43.237011764093324,0.6896637608966376
59.0,43.50102280080692,0.6901618929016189
60.0,43.87072757463653,0.6906600249066003
61.0,44.35440069987253,0.6941469489414694
62.0,44.66869928443085,0.6982565379825654
63.0,45.0755432453585,0.7016189290161893
64.0,45.35441893672977,0.7056039850560398
65.0,45.79647212417203,0.7163138231631382
66.0,46.12328301354288,0.7204234122042341
67.0,46.54115475547043,0.727895392278954
68.0,47.395297717654486,0.7389788293897883
69.0,47.91427731936917,0.7432129514321295
70.0,48.88781759522968,0.7464508094645081
71.0,49.79858204961121,0.7540473225404732
72.0,50.583194498530865,0.7555417185554172
73.0,51.80323125876615,0.7636363636363637
74.0,63.061762001833614,0.7687422166874222
75.0,68.13350865069681,0.7687422166874222
76.0,55.27149108576196,0.7757160647571606
77.0,51.980171177052796,0.7824408468244085
78.0,51.08068134573662,0.7933997509339975
79.0,50.51664188851176,0.7971357409713574
80.0,50.32950544502179,0.8100871731008717
81.0,49.85392093326969,0.8196762141967622
82.0,49.54377272479384,0.835491905354919
83.0,49.64337332206409,0.9049813200498132
84.0,50.2451974964707,0.9437110834371109
85.0,51.45185655987507,0.9632627646326276
86.0,54.360241841451014,1.006475716064757
87.0,55.5800320300817,1.0127023661270236
88.0,56.08935027079136,1.0341220423412205
89.0,54.71266551605382,1.0438356164383562
90.0,53.79015804452916,1.0740971357409714
91.0,55.424653282245345,1.0865504358655043
92.0,55.8714055712456,1.1195516811955168
93.0,57.31472129095826,1.2500622665006227
94.0,58.103845453720055,1.3539227895392278
95.0,59.60020415134665,1.4210460772104607
96.0,60.05251424261119,1.5069738480697386
97.0,60.72250833323784,1.615068493150685
98.0,61.13840020711209,1.682689912826899
99.0,61.321941948215944,1.9846824408468244
100.0,62.07753842703663,2.2855541718555417
